date,title,artist,current,previous,peak,weeks
2009-12-26,"Cowboy Casanova","Carrie Underwood",30,28,11,13
2009-12-26,"Carry Out","Timbaland Featuring Justin Timberlake",31,75,31,2
2009-12-26,"Run This Town","Jay-Z, Rihanna & Kanye West",32,27,2,20
2009-12-26,"Tie Me Down","New Boyz Featuring Ray J",33,37,33,9
2009-12-26,"Give It Up To Me","Shakira Featuring Lil Wayne",34,29,29,5
2009-12-26,"Gangsta Luv","Snoop Dogg Featuring The-Dream",35,39,35,8
2009-12-26,"Live Like We're Dying","Kris Allen",36,44,36,7
2009-12-26,"Do I","Luke Bryan",37,35,34,15
2009-12-26,"Say Aah","Trey Songz Featuring Fabolous",38,40,38,5
2009-12-26,"Fallin' For You","Colbie Caillat",39,33,12,24
2009-12-26,"Consider Me Gone","Reba",40,38,38,11
2009-12-26,"One Time","Justin Bieber",41,34,20,21
2009-12-26,"Spotlight","Gucci Mane Featuring Usher",42,48,42,7
2009-12-26,"I Invented Sex","Trey Songz Featuring Drake",43,43,43,8
2009-12-26,"Russian Roulette","Rihanna",44,30,9,8
2009-12-26,"Hey, Soul Sister","Train",45,45,45,11
2009-12-26,"Telephone","Lady Gaga Featuring Beyonce",46,41,30,3
2009-12-26,"If You Only Knew","Shinedown",47,42,42,7
2009-12-26,"The Truth","Jason Aldean",48,47,47,6
2009-12-26,"White Liar","Miranda Lambert",49,46,38,9
2009-12-26,"Southern Voice","Tim McGraw",50,49,49,8
2009-12-26,"My Life Would Suck Without You","Glee Cast",51,0,51,1
2009-12-26,"I Wanna Make You Close Your Eyes","Dierks Bentley",52,52,52,11
2009-12-26,"Don't Rain On My Parade","Glee Cast",53,0,53,1
2009-12-26,"It Kills Me","Melanie Fiona",54,56,54,4
2009-12-26,"According To You","Orianthi",55,67,55,2
2009-12-26,"Try Sleeping With A Broken Heart","Alicia Keys",56,51,42,4
2009-12-26,"Papers","Usher",57,36,31,9
2009-12-26,"Smile","Uncle Kracker",58,53,47,19
2009-12-26,"Red Light","David Nail",59,54,54,12
2009-12-26,"Crawl","Chris Brown",60,65,60,3
2009-12-26,"Never Gonna Be Alone","Nickelback",61,62,61,7
2009-12-26,"On Fire","Lil Wayne",62,0,62,1
2009-12-26,"In My Head","Jason Derulo",63,0,63,1
2009-12-26,"Life After You","Daughtry",64,66,64,2
2009-12-26,"Bonfire","Craig Morgan",65,57,57,12
2009-12-26,"Uprising","Muse",66,59,37,14
2009-12-26,"I Am","Mary J. Blige",67,0,67,1
2009-12-26,"Wasted","Gucci Mane Featuring Plies Or OJ Da Juiceman",68,58,36,15
2009-12-26,"Body Language","Jesse McCartney Featuring T-Pain",69,50,35,11
2009-12-26,"History In The Making","Darius Rucker",70,64,64,7
2009-12-26,"You Can't Always Get What You Want","Glee Cast",71,0,71,1
2009-12-26,"This Is War","Thirty Seconds To Mars",72,0,72,1
2009-12-26,"One Less Lonely Girl","Justin Bieber",73,74,16,9
2009-12-26,"Haven't Met You Yet","Michael Buble",74,68,57,11
2009-12-26,"Why Don't We Just Dance","Josh Turner",75,76,75,5
2009-12-26,"Someday","Rob Thomas",76,72,72,6
2009-12-26,"Eight Second Ride","Jake Owen",77,70,70,6
2009-12-26,"Bad Habits","Maxwell",78,71,71,12
2009-12-26,"All The Right Moves","OneRepublic",79,77,53,10
2009-12-26,"I Wanna Rock","Snoop Dogg",80,0,80,1
2009-12-26,"I Will Not Bow","Breaking Benjamin",81,78,40,15
2009-12-26,"Kings And Queens","Thirty Seconds To Mars",82,94,82,3
2009-12-26,"Shut It Down","Pitbull Featuring Akon",83,85,83,2
2009-12-26,"Break","Three Days Grace",84,82,82,14
2009-12-26,"That's How Country Boys Roll","Billy Currington",85,87,85,3
2009-12-26,"Gettin' You Home","Chris Young",86,80,33,18
2009-12-26,"1901","Phoenix",87,90,87,2
2009-12-26,"What I Do","Chris Brown Featuring Plies",88,0,88,1
2009-12-26,"Last Christmas","Glee Cast",89,63,63,2
2009-12-26,"American Saturday Night","Brad Paisley",90,100,90,2
2009-12-26,"Cryin' For Me (Wayman's Song)","Toby Keith",91,97,91,2
2009-12-26,"I Get It In","Omarion Featuring Gucci Mane",92,83,83,6
2009-12-26,"Breakeven","The Script",93,96,93,2
2009-12-26,"And I Am Telling You I'm Not Going","Glee Cast",94,0,94,1
2009-12-26,"(If You're Wondering If I Want You To) I Want You To","Weezer",95,86,81,7
2009-12-26,"I'm Going In","Drake Featuring Lil Wayne & Young Jeezy",96,84,40,13
2009-12-26,"Video Phone","Beyonce Featuring Lady Gaga",97,81,65,3
2009-12-26,"Drop It Low","Ester Dean Featuring Chris Brown",98,92,38,14
2009-12-26,"Halfway Gone","Lifehouse",99,0,99,1
2009-12-26,"Twang","George Strait",100,0,100,1
2009-12-19,"Empire State Of Mind","Jay-Z + Alicia Keys",1,1,1,13
2009-12-19,"Bad Romance","Lady Gaga",2,2,2,6
2009-12-19,"TiK ToK","Ke$ha",3,3,3,9
2009-12-19,"Replay","Iyaz",4,5,4,16
2009-12-19,"Fireflies","Owl City",5,4,1,16
2009-12-19,"Whatcha Say","Jason Derulo",6,6,1,17
2009-12-19,"Sexy Chick","David Guetta Featuring Akon",7,8,7,18
2009-12-19,"Meet Me Halfway","The Black Eyed Peas",8,7,7,12
2009-12-19,"3","Britney Spears",9,10,1,9
2009-12-19,"Down","Jay Sean Featuring Lil Wayne",10,9,1,23
2009-12-19,"Paparazzi","Lady Gaga",11,11,6,15
2009-12-19,"Sweet Dreams","Beyonce",12,13,10,20
2009-12-19,"Already Gone","Kelly Clarkson",13,14,13,19
2009-12-19,"Party In The U.S.A.","Miley Cyrus",14,12,2,17
2009-12-19,"Forever","Drake Featuring Kanye West, Lil Wayne & Eminem",15,16,8,12
2009-12-19,"Need You Now","Lady Antebellum",16,17,5,17
2009-12-19,"I Gotta Feeling","The Black Eyed Peas",17,15,1,26
2009-12-19,"You Belong With Me","Taylor Swift",18,18,2,33
2009-12-19,"Do You Remember","Jay Sean Featuring Sean Paul & Lil Jon",19,25,19,5
2009-12-19,"Hard","Rihanna Featuring Jeezy",20,19,19,3
2009-12-19,"Use Somebody","Kings Of Leon",21,21,4,45
2009-12-19,"I Can Transform Ya","Chris Brown Featuring Lil Wayne & Swizz Beatz",22,20,20,9
2009-12-19,"Fifteen","Taylor Swift",23,27,23,14
2009-12-19,"BedRock","Young Money Featuring Lloyd",24,36,24,2
2009-12-19,"Evacuate The Dancefloor","Cascada",25,28,25,17
2009-12-19,"Money To Blow","Birdman Featuring Lil Wayne & Drake",26,31,26,9
2009-12-19,"Run This Town","Jay-Z, Rihanna & Kanye West",27,23,2,19
2009-12-19,"Cowboy Casanova","Carrie Underwood",28,24,11,12
2009-12-19,"Give It Up To Me","Shakira Featuring Lil Wayne",29,29,29,4
2009-12-19,"Russian Roulette","Rihanna",30,22,9,7
2009-12-19,"Baby By Me","50 Cent Featuring Ne-Yo",31,34,28,6
2009-12-19,"Two Is Better Than One","Boys Like Girls Featuring Taylor Swift",32,33,32,7
2009-12-19,"Fallin' For You","Colbie Caillat",33,32,12,23
2009-12-19,"One Time","Justin Bieber",34,26,20,20
2009-12-19,"Do I","Luke Bryan",35,35,34,14
2009-12-19,"Papers","Usher",36,38,31,8
2009-12-19,"Tie Me Down","New Boyz Featuring Ray J",37,40,37,8
2009-12-19,"Consider Me Gone","Reba",38,39,38,10
2009-12-19,"Gangsta Luv","Snoop Dogg Featuring The-Dream",39,45,39,7
2009-12-19,"Say Aah","Trey Songz Featuring Fabolous",40,59,40,4
2009-12-19,"Telephone","Lady Gaga Featuring Beyonce",41,30,30,2
2009-12-19,"If You Only Knew","Shinedown",42,48,42,6
2009-12-19,"I Invented Sex","Trey Songz Featuring Drake",43,54,43,7
2009-12-19,"Live Like We're Dying","Kris Allen",44,47,41,6
2009-12-19,"Hey, Soul Sister","Train",45,46,45,10
2009-12-19,"White Liar","Miranda Lambert",46,44,38,8
2009-12-19,"The Truth","Jason Aldean",47,56,47,5
2009-12-19,"Spotlight","Gucci Mane Featuring Usher",48,64,48,6
2009-12-19,"Southern Voice","Tim McGraw",49,51,49,7
2009-12-19,"Body Language","Jesse McCartney Featuring T-Pain",50,37,35,10
2009-12-19,"Try Sleeping With A Broken Heart","Alicia Keys",51,42,42,3
2009-12-19,"I Wanna Make You Close Your Eyes","Dierks Bentley",52,57,52,10
2009-12-19,"Smile","Uncle Kracker",53,52,47,18
2009-12-19,"Red Light","David Nail",54,58,54,11
2009-12-19,"Toes","Zac Brown Band",55,43,25,20
2009-12-19,"It Kills Me","Melanie Fiona",56,75,56,3
2009-12-19,"Bonfire","Craig Morgan",57,60,57,11
2009-12-19,"Wasted","Gucci Mane Featuring Plies Or OJ Da Juiceman",58,53,36,14
2009-12-19,"Uprising","Muse",59,63,37,13
2009-12-19,"Say Hey (I Love You)","Michael Franti & Spearhead Featuring Cherine Anderson",60,55,18,20
2009-12-19,"Morning After Dark","Timbaland Featuring Nelly Furtado & SoShy",61,76,61,2
2009-12-19,"Never Gonna Be Alone","Nickelback",62,74,62,6
2009-12-19,"Last Christmas","Glee Cast",63,0,63,1
2009-12-19,"History In The Making","Darius Rucker",64,72,64,6
2009-12-19,"Crawl","Chris Brown",65,68,65,2
2009-12-19,"Life After You","Daughtry",66,0,66,1
2009-12-19,"According To You","Orianthi",67,0,67,1
2009-12-19,"Haven't Met You Yet","Michael Buble",68,87,57,10
2009-12-19,"I'm Alive","Kenny Chesney With Dave Matthews",69,49,32,16
2009-12-19,"Eight Second Ride","Jake Owen",70,78,70,5
2009-12-19,"Bad Habits","Maxwell",71,82,71,11
2009-12-19,"Someday","Rob Thomas",72,83,72,5
2009-12-19,"Who I Am","Nick Jonas & The Administration",73,0,73,1
2009-12-19,"One Less Lonely Girl","Justin Bieber",74,69,16,8
2009-12-19,"Carry Out","Timbaland Featuring Justin Timberlake",75,0,75,1
2009-12-19,"Why Don't We Just Dance","Josh Turner",76,86,76,4
2009-12-19,"All The Right Moves","OneRepublic",77,73,53,9
2009-12-19,"I Will Not Bow","Breaking Benjamin",78,81,40,14
2009-12-19,"Happy","Leona Lewis",79,70,31,9
2009-12-19,"Gettin' You Home","Chris Young",80,80,33,17
2009-12-19,"Video Phone","Beyonce Featuring Lady Gaga",81,65,65,2
2009-12-19,"Break","Three Days Grace",82,89,82,13
2009-12-19,"I Get It In","Omarion Featuring Gucci Mane",83,91,83,5
2009-12-19,"I'm Going In","Drake Featuring Lil Wayne & Young Jeezy",84,77,40,12
2009-12-19,"Shut It Down","Pitbull Featuring Akon",85,0,85,1
2009-12-19,"(If You're Wondering If I Want You To) I Want You To","Weezer",86,93,81,6
2009-12-19,"That's How Country Boys Roll","Billy Currington",87,100,87,2
2009-12-19,"Imma Star (Everywhere We Are)","Jeremih",88,85,51,20
2009-12-19,"Funhouse","P!nk",89,71,44,11
2009-12-19,"1901","Phoenix",90,0,90,1
2009-12-19,"Who Says","John Mayer",91,79,17,8
2009-12-19,"Drop It Low","Ester Dean Featuring Chris Brown",92,88,38,13
2009-12-19,"Wheels","Foo Fighters",93,92,72,10
2009-12-19,"Kings And Queens","Thirty Seconds To Mars",94,0,88,2
2009-12-19,"All I Ask For Anymore","Trace Adkins",95,99,95,2
2009-12-19,"Breakeven","The Script",96,0,96,1
2009-12-19,"Cryin' For Me (Wayman's Song)","Toby Keith",97,0,97,1
2009-12-19,"If We Ever Meet Again","Timbaland Featuring Katy Perry",98,0,98,1
2009-12-19,"Regret","LeToya Featuring Ludacris",99,0,78,8
2009-12-19,"American Saturday Night","Brad Paisley",100,0,100,1
2009-12-12,"Empire State Of Mind","Jay-Z + Alicia Keys",1,1,1,12
2009-12-12,"Bad Romance","Lady Gaga",2,2,2,5
2009-12-12,"TiK ToK","Ke$ha",3,5,3,8
2009-12-12,"Fireflies","Owl City",4,3,1,15
2009-12-12,"Replay","Iyaz",5,6,4,15
2009-12-12,"Whatcha Say","Jason Derulo",6,4,1,16
2009-12-12,"Meet Me Halfway","The Black Eyed Peas",7,12,7,11
2009-12-12,"Sexy Chick","David Guetta Featuring Akon",8,7,7,17
2009-12-12,"Down","Jay Sean Featuring Lil Wayne",9,10,1,22
2009-12-12,"3","Britney Spears",10,9,1,8
2009-12-12,"Paparazzi","Lady Gaga",11,8,6,14
2009-12-12,"Party In The U.S.A.","Miley Cyrus",12,11,2,16
2009-12-12,"Sweet Dreams","Beyonce",13,13,10,19
2009-12-12,"Already Gone","Kelly Clarkson",14,16,14,18
2009-12-12,"I Gotta Feeling","The Black Eyed Peas",15,18,1,25
2009-12-12,"Forever","Drake Featuring Kanye West, Lil Wayne & Eminem",16,17,8,11
2009-12-12,"Need You Now","Lady Antebellum",17,14,5,16
2009-12-12,"You Belong With Me","Taylor Swift",18,15,2,32
2009-12-12,"Hard","Rihanna Featuring Jeezy",19,80,19,2
2009-12-12,"I Can Transform Ya","Chris Brown Featuring Lil Wayne & Swizz Beatz",20,22,20,8
2009-12-12,"Use Somebody","Kings Of Leon",21,21,4,44
2009-12-12,"Russian Roulette","Rihanna",22,19,9,6
2009-12-12,"Run This Town","Jay-Z, Rihanna & Kanye West",23,20,2,18
2009-12-12,"Cowboy Casanova","Carrie Underwood",24,23,11,11
2009-12-12,"Do You Remember","Jay Sean Featuring Sean Paul & Lil Jon",25,30,25,4
2009-12-12,"One Time","Justin Bieber",26,24,20,19
2009-12-12,"Fifteen","Taylor Swift",27,26,26,13
2009-12-12,"Evacuate The Dancefloor","Cascada",28,27,27,16
2009-12-12,"Give It Up To Me","Shakira Featuring Lil Wayne",29,61,29,3
2009-12-12,"Telephone","Lady Gaga Featuring Beyonce",30,0,30,1
2009-12-12,"Money To Blow","Birdman Featuring Lil Wayne & Drake",31,32,31,8
2009-12-12,"Fallin' For You","Colbie Caillat",32,28,12,22
2009-12-12,"Two Is Better Than One","Boys Like Girls Featuring Taylor Swift",33,40,33,6
2009-12-12,"Baby By Me","50 Cent Featuring Ne-Yo",34,29,28,5
2009-12-12,"Do I","Luke Bryan",35,34,34,13
2009-12-12,"BedRock","Young Money Featuring Lloyd",36,0,36,1
2009-12-12,"Body Language","Jesse McCartney Featuring T-Pain",37,35,35,9
2009-12-12,"Papers","Usher",38,36,31,7
2009-12-12,"Consider Me Gone","Reba",39,39,39,9
2009-12-12,"Tie Me Down","New Boyz Featuring Ray J",40,44,40,7
2009-12-12,"She Wolf","Shakira",41,65,11,20
2009-12-12,"Try Sleeping With A Broken Heart","Alicia Keys",42,58,42,2
2009-12-12,"Toes","Zac Brown Band",43,33,25,19
2009-12-12,"White Liar","Miranda Lambert",44,42,38,7
2009-12-12,"Gangsta Luv","Snoop Dogg Featuring The-Dream",45,51,45,6
2009-12-12,"Hey, Soul Sister","Train",46,45,45,9
2009-12-12,"Live Like We're Dying","Kris Allen",47,41,41,5
2009-12-12,"If You Only Knew","Shinedown",48,48,48,5
2009-12-12,"I'm Alive","Kenny Chesney With Dave Matthews",49,37,32,15
2009-12-12,"Obsessed","Mariah Carey",50,38,7,21
2009-12-12,"Southern Voice","Tim McGraw",51,52,49,6
2009-12-12,"Smile","Uncle Kracker",52,59,47,17
2009-12-12,"Wasted","Gucci Mane Featuring Plies Or OJ Da Juiceman",53,49,36,13
2009-12-12,"I Invented Sex","Trey Songz Featuring Drake",54,57,54,6
2009-12-12,"Say Hey (I Love You)","Michael Franti & Spearhead Featuring Cherine Anderson",55,43,18,19
2009-12-12,"The Truth","Jason Aldean",56,66,56,4
2009-12-12,"I Wanna Make You Close Your Eyes","Dierks Bentley",57,60,57,9
2009-12-12,"Red Light","David Nail",58,62,58,10
2009-12-12,"Say Aah","Trey Songz Featuring Fabolous",59,68,59,3
2009-12-12,"Bonfire","Craig Morgan",60,63,60,10
2009-12-12,"For Your Entertainment","Adam Lambert",61,0,61,2
2009-12-12,"I Dreamed A Dream","Susan Boyle",62,0,62,1
2009-12-12,"Uprising","Muse",63,54,37,12
2009-12-12,"Spotlight","Gucci Mane Featuring Usher",64,67,64,5
2009-12-12,"Video Phone","Beyonce Featuring Lady Gaga",65,0,65,1
2009-12-12,"True Colors","Glee Cast",66,0,66,1
2009-12-12,"Imagine","Glee Cast",67,0,67,1
2009-12-12,"Crawl","Chris Brown",68,0,68,1
2009-12-12,"One Less Lonely Girl","Justin Bieber",69,0,16,7
2009-12-12,"Happy","Leona Lewis",70,31,31,8
2009-12-12,"Funhouse","P!nk",71,56,44,10
2009-12-12,"History In The Making","Darius Rucker",72,71,71,5
2009-12-12,"All The Right Moves","OneRepublic",73,53,53,8
2009-12-12,"Never Gonna Be Alone","Nickelback",74,86,68,5
2009-12-12,"It Kills Me","Melanie Fiona",75,88,75,2
2009-12-12,"Morning After Dark","Timbaland Featuring Nelly Furtado & SoShy",76,0,76,1
2009-12-12,"I'm Going In","Drake Featuring Lil Wayne & Young Jeezy",77,75,40,11
2009-12-12,"Eight Second Ride","Jake Owen",78,83,78,4
2009-12-12,"Who Says","John Mayer",79,55,17,7
2009-12-12,"Gettin' You Home","Chris Young",80,70,33,16
2009-12-12,"I Will Not Bow","Breaking Benjamin",81,81,40,13
2009-12-12,"Bad Habits","Maxwell",82,76,74,10
2009-12-12,"Someday","Rob Thomas",83,82,82,4
2009-12-12,"Half Of My Heart","John Mayer",84,25,25,2
2009-12-12,"Imma Star (Everywhere We Are)","Jeremih",85,72,51,19
2009-12-12,"Why Don't We Just Dance","Josh Turner",86,93,86,3
2009-12-12,"Haven't Met You Yet","Michael Buble",87,69,57,9
2009-12-12,"Drop It Low","Ester Dean Featuring Chris Brown",88,77,38,12
2009-12-12,"Break","Three Days Grace",89,90,86,12
2009-12-12,"4 My Town (Play Ball)","Birdman Featuring Drake & Lil Wayne",90,0,90,1
2009-12-12,"I Get It In","Omarion Featuring Gucci Mane",91,96,91,4
2009-12-12,"Wheels","Foo Fighters",92,95,72,9
2009-12-12,"(If You're Wondering If I Want You To) I Want You To","Weezer",93,98,81,5
2009-12-12,"Speechless","Lady Gaga",94,0,94,1
2009-12-12,"It's Your Life","Francesca Battistelli",95,0,95,1
2009-12-12,"Doesn't Mean Anything","Alicia Keys",96,92,60,10
2009-12-12,"We Weren't Born To Follow","Bon Jovi",97,89,68,4
2009-12-12,"Wild Horses","Susan Boyle",98,0,98,1
2009-12-12,"All I Ask For Anymore","Trace Adkins",99,0,99,1
2009-12-12,"That's How Country Boys Roll","Billy Currington",100,0,100,1
2009-12-05,"Empire State Of Mind","Jay-Z + Alicia Keys",1,1,1,11
2009-12-05,"Bad Romance","Lady Gaga",2,11,2,4
2009-12-05,"Fireflies","Owl City",3,2,1,14
2009-12-05,"Whatcha Say","Jason Derulo",4,3,1,15
2009-12-05,"TiK ToK","Ke$ha",5,10,5,7
2009-12-05,"Replay","Iyaz",6,4,4,14
2009-12-05,"Sexy Chick","David Guetta Featuring Akon",7,12,7,16
2009-12-05,"Paparazzi","Lady Gaga",8,9,6,13
2009-12-05,"3","Britney Spears",9,6,1,7
2009-12-05,"Down","Jay Sean Featuring Lil Wayne",10,7,1,21
2009-12-05,"Party In The U.S.A.","Miley Cyrus",11,8,2,15
2009-12-05,"Meet Me Halfway","The Black Eyed Peas",12,15,7,10
2009-12-05,"Sweet Dreams","Beyonce",13,13,10,18
2009-12-05,"Need You Now","Lady Antebellum",14,5,5,15
2009-12-05,"You Belong With Me","Taylor Swift",15,14,2,31
2009-12-05,"Already Gone","Kelly Clarkson",16,20,16,17
2009-12-05,"Forever","Drake Featuring Kanye West, Lil Wayne & Eminem",17,19,8,10
2009-12-05,"I Gotta Feeling","The Black Eyed Peas",18,18,1,24
2009-12-05,"Russian Roulette","Rihanna",19,16,9,5
2009-12-05,"Run This Town","Jay-Z, Rihanna & Kanye West",20,17,2,17
2009-12-05,"Use Somebody","Kings Of Leon",21,22,4,43
2009-12-05,"I Can Transform Ya","Chris Brown Featuring Lil Wayne & Swizz Beatz",22,24,22,7
2009-12-05,"Cowboy Casanova","Carrie Underwood",23,21,11,10
2009-12-05,"One Time","Justin Bieber",24,23,20,18
2009-12-05,"Half Of My Heart","John Mayer",25,0,25,1
2009-12-05,"Fifteen","Taylor Swift",26,26,26,12
2009-12-05,"Evacuate The Dancefloor","Cascada",27,27,27,15
2009-12-05,"Fallin' For You","Colbie Caillat",28,25,12,21
2009-12-05,"Baby By Me","50 Cent Featuring Ne-Yo",29,28,28,4
2009-12-05,"Do You Remember","Jay Sean Featuring Sean Paul & Lil Jon",30,30,27,3
2009-12-05,"Happy","Leona Lewis",31,59,31,7
2009-12-05,"Money To Blow","Birdman Featuring Lil Wayne & Drake",32,34,32,7
2009-12-05,"Toes","Zac Brown Band",33,29,25,18
2009-12-05,"Do I","Luke Bryan",34,35,34,12
2009-12-05,"Body Language","Jesse McCartney Featuring T-Pain",35,36,35,8
2009-12-05,"Papers","Usher",36,37,31,6
2009-12-05,"I'm Alive","Kenny Chesney With Dave Matthews",37,32,32,14
2009-12-05,"Obsessed","Mariah Carey",38,33,7,20
2009-12-05,"Consider Me Gone","Reba",39,39,39,8
2009-12-05,"Two Is Better Than One","Boys Like Girls Featuring Taylor Swift",40,48,40,5
2009-12-05,"Live Like We're Dying","Kris Allen",41,70,41,4
2009-12-05,"White Liar","Miranda Lambert",42,38,38,6
2009-12-05,"Say Hey (I Love You)","Michael Franti & Spearhead Featuring Cherine Anderson",43,40,18,18
2009-12-05,"Tie Me Down","New Boyz Featuring Ray J",44,50,44,6
2009-12-05,"Hey, Soul Sister","Train",45,46,45,8
2009-12-05,"Break Up","Mario Featuring Gucci Mane & Sean Garrett",46,41,14,23
2009-12-05,"Hotel Room Service","Pitbull",47,43,8,23
2009-12-05,"If You Only Knew","Shinedown",48,51,48,4
2009-12-05,"Wasted","Gucci Mane Featuring Plies Or OJ Da Juiceman",49,42,36,12
2009-12-05,"Lean On Me","Glee Cast",50,0,50,1
2009-12-05,"Gangsta Luv","Snoop Dogg Featuring The-Dream",51,55,51,5
2009-12-05,"Southern Voice","Tim McGraw",52,49,49,5
2009-12-05,"All The Right Moves","OneRepublic",53,72,53,7
2009-12-05,"Uprising","Muse",54,53,37,11
2009-12-05,"Who Says","John Mayer",55,71,17,6
2009-12-05,"Funhouse","P!nk",56,44,44,9
2009-12-05,"I Invented Sex","Trey Songz Featuring Drake",57,60,57,5
2009-12-05,"Try Sleeping With A Broken Heart","Alicia Keys",58,0,58,1
2009-12-05,"Smile","Uncle Kracker",59,54,47,16
2009-12-05,"I Wanna Make You Close Your Eyes","Dierks Bentley",60,61,60,8
2009-12-05,"Give It Up To Me","Shakira Featuring Lil Wayne",61,58,58,2
2009-12-05,"Red Light","David Nail",62,66,62,9
2009-12-05,"Bonfire","Craig Morgan",63,65,63,9
2009-12-05,"Don't Stand So Close To Me / Young Girl","Glee Cast",64,0,64,1
2009-12-05,"She Wolf","Shakira",65,52,11,19
2009-12-05,"The Truth","Jason Aldean",66,78,66,3
2009-12-05,"Spotlight","Gucci Mane Featuring Usher",67,86,67,4
2009-12-05,"Say Aah","Trey Songz Featuring Fabolous",68,81,68,2
2009-12-05,"Haven't Met You Yet","Michael Buble",69,57,57,8
2009-12-05,"Gettin' You Home","Chris Young",70,63,33,15
2009-12-05,"History In The Making","Darius Rucker",71,77,71,4
2009-12-05,"Imma Star (Everywhere We Are)","Jeremih",72,64,51,18
2009-12-05,"I'll Stand By You","Glee Cast",73,0,73,1
2009-12-05,"Defying Gravity","Glee Cast",74,31,31,3
2009-12-05,"I'm Going In","Drake Featuring Lil Wayne & Young Jeezy",75,76,40,10
2009-12-05,"Bad Habits","Maxwell",76,75,74,9
2009-12-05,"Drop It Low","Ester Dean Featuring Chris Brown",77,67,38,11
2009-12-05,"Endless Love","Glee Cast",78,0,78,1
2009-12-05,"Down To Earth","Justin Bieber",79,0,79,1
2009-12-05,"Hard","Rihanna Featuring Jeezy",80,0,80,1
2009-12-05,"I Will Not Bow","Breaking Benjamin",81,80,40,12
2009-12-05,"Someday","Rob Thomas",82,89,82,3
2009-12-05,"Eight Second Ride","Jake Owen",83,82,82,3
2009-12-05,"5 Star","Yo Gotti",84,79,79,2
2009-12-05,"Only You Can Love Me This Way","Keith Urban",85,62,34,19
2009-12-05,"Never Gonna Be Alone","Nickelback",86,92,68,4
2009-12-05,"Welcome To The Future","Brad Paisley",87,56,42,16
2009-12-05,"It Kills Me","Melanie Fiona",88,0,88,1
2009-12-05,"We Weren't Born To Follow","Bon Jovi",89,68,68,3
2009-12-05,"Break","Three Days Grace",90,94,86,11
2009-12-05,"Regret","LeToya Featuring Ludacris",91,87,78,7
2009-12-05,"Doesn't Mean Anything","Alicia Keys",92,83,60,9
2009-12-05,"Why Don't We Just Dance","Josh Turner",93,99,93,2
2009-12-05,"Bigger","Justin Bieber",94,0,94,1
2009-12-05,"Wheels","Foo Fighters",95,93,72,8
2009-12-05,"I Get It In","Omarion Featuring Gucci Mane",96,98,96,3
2009-12-05,"The Invitation","50 Cent",97,0,97,1
2009-12-05,"(If You're Wondering If I Want You To) I Want You To","Weezer",98,97,81,4
2009-12-05,"First Dance","Justin Bieber Featuring Usher",99,0,99,1
2009-12-05,"Heartbreak Warfare","John Mayer",100,0,100,1
2009-11-28,"Empire State Of Mind","Jay-Z + Alicia Keys",1,2,1,10
2009-11-28,"Fireflies","Owl City",2,1,1,13
2009-11-28,"Whatcha Say","Jason Derulo",3,3,1,14
2009-11-28,"Replay","Iyaz",4,4,4,13
2009-11-28,"Need You Now","Lady Antebellum",5,22,5,14
2009-11-28,"3","Britney Spears",6,8,1,6
2009-11-28,"Down","Jay Sean Featuring Lil Wayne",7,5,1,20
2009-11-28,"Party In The U.S.A.","Miley Cyrus",8,6,2,14
